TIME,LATITUDE,LONGITUDE,SPEED,ACC_1,ACC_2,ACC_3
1499254242338,45.5623306,9.045686,7.58998012543,6.465191726128326,1.420282880994489,6.145389529186956
1499254242359,45.5623306,9.045686,7.58998012543,6.675468160697614,1.5671230821884865,6.437521030393097
1499254242376,45.5623306,9.045686,7.58998012543,7.370629320261135,1.6101853739679663,7.163970836977002
1499254242398,45.5623306,9.045686,7.58998012543,7.240741051043741,1.6481829383787985,7.064209904666007
1499254242417,45.5623306,9.045686,7.58998012543,7.424866704397898,1.958458412928441,6.251765977906567
1499254242438,45.5623306,9.045686,7.58998012543,6.868693269856352,1.3105582150456347,6.514757210730103
1499254242459,45.5623306,9.045686,7.58998012543,7.586890030616221,1.3804670899309843,7.280047799225659
1499254242476,45.5623306,9.045686,7.58998012543,6.875689500150233,1.4606312915073523,6.589399138713755
1499254242498,45.5623306,9.045686,7.58998012543,7.155802117445505,1.7166741249892834,6.543263168130579
1499254242519,45.5623306,9.045686,7.58998012543,7.087650083188781,1.6018510495153266,6.21997619541785
1499254242539,45.5623306,9.045686,7.58998012543,6.887298955430468,1.2325792019060726,6.640191956833569
1499254242558,45.5623306,9.045686,7.58998012543,7.401972484514553,1.298715240500258,6.716037311130856
1499254242583,45.5623306,9.045686,7.58998012543,7.675761049247207,1.1774892688177663,6.788753671361816
1499254242603,45.5623306,9.045686,7.58998012543,7.400059992553441,1.5142065281200288,6.524727547076185
1499254242623,45.5623306,9.045686,7.58998012543,7.400059992553441,1.5142065281200288,6.524727547076185
1499254242634,45.5623306,9.045686,7.58998012543,7.400059992553441,1.5142065281200288,6.524727547076185
1499254242654,45.5623306,9.045686,7.58998012543,6.767348740356765,1.7108923440642507,6.156591156152028
1499254242674,45.5623306,9.045686,7.58998012543,6.767348740356765,1.7108923440642507,6.156591156152028
1499254242686,45.5623306,9.045686,7.58998012543,6.767348740356765,1.7108923440642507,6.156591156152028
1499254242696,45.5623306,9.045686,7.58998012543,6.455483471884579,1.3131125107350132,5.862176006226338
1499254242700,45.5623306,9.045686,7.58998012543,7.271483993038222,1.654023036935278,6.741652770467158
1499254242715,45.5623306,9.045686,7.58998012543,6.57701335211784,1.3901561322961427,6.372842050570274
1499254242726,45.562366,9.0454932,7.79763031006,1.7290208973540337*"",0.0022256609780346714*"",-0.10238057895062469*""
1499254242736,45.562366,9.0454932,7.79763031006,7.122209688310124,1.6438327427224395,6.956545869045464
1499254242754,45.562366,9.0454932,7.79763031006,7.429854844867259,1.6276846428674037,7.4396177634442395
1499254242773,45.562366,9.0454932,7.79763031006,7.677270580568761,1.5718111003220534,7.220370746712149
1499254242794,45.562366,9.0454932,7.79763031006,7.166833292250143,1.7847239167105962,6.391951046923577
1499254242815,45.562366,9.0454932,7.79763031006,6.660751711485798,1.5002220599087719,5.661358205946868
1499254242834,45.562366,9.0454932,7.79763031006,6.685128861447932,1.0020670875136628,6.237603367969678
1499254242855,45.562366,9.0454932,7.79763031006,7.1356374995071805,1.3997119241711546,6.768768423397173
1499254242875,45.562366,9.0454932,7.79763031006,8.083036238138332,1.7347508877766624,7.65727716937136
1499254242897,45.562366,9.0454932,7.79763031006,7.3438912711782445,1.762737863852334,6.5754189594571475
1499254242917,45.562366,9.0454932,7.79763031006,6.858708822775551,1.6164057326657524,5.80323009340283
1499254242939,45.562366,9.0454932,7.79763031006,7.558544644476925,1.1734078103260008,7.13592502057558
1499254242958,45.562366,9.0454932,7.79763031006,7.670657253816308,1.4962783498101357,7.364274079498599
1499254242976,45.562366,9.0454932,7.79763031006,7.247690828129507,1.7595845681031703,6.833221384157673
1499254242999,45.562366,9.0454932,7.79763031006,6.683477814122799,1.8520289735199864,6.029421043590988
1499254243017,45.562366,9.0454932,7.79763031006,6.802311682552739,1.6511424254797615,5.938959709750843
1499254243037,45.562366,9.0454932,7.79763031006,6.83156612225463,1.3521681776565813,6.5434360949252515
1499254243059,45.562366,9.0454932,7.79763031006,7.485362471011196,1.3322656486140638,6.909034412841232
1499254243080,45.562366,9.0454932,7.79763031006,7.49061443811589,1.4986989871203447,6.790882800467134
1499254243098,45.562366,9.0454932,7.79763031006,7.580008917776184,1.7882394998353877,7.161004658419533
1499254243118,45.562366,9.0454932,7.79763031006,7.138938624944171,1.7066434883223767,6.1296333243667585
1499254243138,45.562366,9.0454932,7.79763031006,6.622963865769527,1.5602354397413478,6.3340697311712555
1499254243157,45.562366,9.0454932,7.79763031006,6.82654097294466,1.5474809944751604,6.345892897908231
1499254243177,45.562366,9.0454932,7.79763031006,7.5373170981592,1.4657724877790383,7.029338228717348
1499254243195,45.562366,9.0454932,7.79763031006,7.461927215177609,1.7978475865320909,6.640310814031793
1499254243215,45.562366,9.0454932,7.79763031006,6.796551187364658,1.4559571042086832,6.129750172540501
1499254243237,45.562366,9.0454932,7.79763031006,6.831393695449261,1.6730135119215355,6.138258497636068
1499254243259,45.562366,9.0454932,7.79763031006,6.974317259417887,1.570273976299828,6.3866065914381
1499254243276,45.562366,9.0454932,7.79763031006,7.469697603807643,1.2230227164386414,7.367060681154565
1499254243296,45.562366,9.0454932,7.79763031006,7.572462940910013,1.7267834240870852,7.04392281513365
1499254243315,45.562366,9.0454932,7.79763031006,7.6468585695010205,1.5621196843015346,6.589630326702539
1499254243337,45.562366,9.0454932,7.79763031006,7.070071178541375,1.5920644453365507,6.074901265101709
1499254243360,45.562366,9.0454932,7.79763031006,7.578206736953653,1.6408529442026105,6.9987443804371745
1499254243378,45.562366,9.0454932,7.79763031006,6.986835647506428,1.3611058663837667,6.651930147620442
1499254243398,45.562366,9.0454932,7.79763031006,7.628777321284733,1.6278387757121187,6.788475891298121
1499254243418,45.562366,9.0454932,7.79763031006,6.974015462901832,1.6382723581932155,5.8100481647239235
1499254243439,45.562366,9.0454932,7.79763031006,6.755416278164503,1.5644299902549708,5.986970849987247
1499254243458,45.562366,9.0454932,7.79763031006,7.0121958588706965,1.4493886664837738,6.205186027686235
1499254243476,45.562366,9.0454932,7.79763031006,7.3757175513904745,1.4686199499665622,6.5920355995616715
1499254243497,45.562366,9.0454932,7.79763031006,7.405999986711451,1.427214801861023,6.71669904867604
1499254243517,45.562366,9.0454932,7.79763031006,7.697735951728976,1.665711248800129,6.726159730626928
1499254243539,45.562366,9.0454932,7.79763031006,7.415076215919942,1.7225427559285986,6.443767351838034
1499254243557,45.562366,9.0454932,7.79763031006,7.2407383046297324,1.7096899757724047,6.3756314188751615
1499254243577,45.562366,9.0454932,7.79763031006,6.93014113015103,1.4086922157018629,6.256743881799152
1499254243587,45.562366,9.0454932,7.79763031006,6.93014113015103,1.4086922157018629,6.256743881799152
1499254243609,45.562366,9.0454932,7.79763031006,7.604674581368469,1.4637968927912217,6.693566334320732
1499254243627,45.562366,9.0454932,7.79763031006,7.760415511977654,1.736893790147425,6.745600418410893
1499254243635,45.562366,9.0454932,7.79763031006,7.200812543807424,1.794569320626317,6.252759209538324
1499254243655,45.562366,9.0454932,7.79763031006,6.969445075815957,1.412100673587617,5.996868577538631
1499254243676,45.562366,9.0454932,7.79763031006,6.792653490777537,1.3543077486933912,5.9214025395487395
1499254243694,45.562366,9.0454932,7.79763031006,7.517510126920934,1.5226115959935695,6.754529454197332
1499254243715,45.562366,9.0454932,7.79763031006,7.752678239187268,1.6782169765937696,7.198287777201882
1499254243734,45.562366,9.0454932,7.79763031006,7.234769516422609,1.5922411141305592,6.330738608828791
1499254243755,45.562366,9.0454932,7.79763031006,7.0991874379646855,1.6744440000532745,6.053932990962219
1499254243774,45.562366,9.0454932,7.79763031006,6.701839514305224,1.5642793373623909,5.900639030806745
1499254243794,45.562366,9.0454932,7.79763031006,7.120244268004256,1.751367112562291,6.153972325699835
1499254243814,45.562366,9.0454932,7.79763031006,7.600464889421351,1.6702966868739106,6.86081549682968
1499254243835,45.562366,9.0454932,7.79763031006,7.477340974795447,1.8032750045545938,6.456410695206074
1499254243855,45.562366,9.0454932,7.79763031006,6.930697287438444,1.7770648387016403,6.098759151977882
1499254243877,45.562366,9.0454932,7.79763031006,7.128819625592366,1.6530977971546275,6.343431938687955
1499254243899,45.562366,9.0454932,7.79763031006,7.1635259331495895,1.7612518729161581,6.51097054025949
1499254243917,45.562366,9.0454932,7.79763031006,7.6017188296444225,1.7573219157174647,6.837111490403757
1499254243937,45.562366,9.0454932,7.79763031006,7.311251334253255,1.4646133756944533,6.882965076164234
1499254243958,45.562366,9.0454932,7.79763031006,7.644483626390781,1.7105121272103443,6.541048164274911
1499254243977,45.562366,9.0454932,7.79763031006,7.253011677245462,1.5590925412238925,6.205470989998706
1499254243997,45.562366,9.0454932,7.79763031006,7.46810250319057,1.9232883728118484,6.43162339051526
1499254244018,45.562366,9.0454932,7.79763031006,6.602306460097967,1.536967388146632,5.809311172522867
1499254244038,45.562366,9.0454932,7.79763031006,7.045077545019831,1.341579178844368,6.559381900058452
1499254244058,45.562366,9.0454932,7.79763031006,7.429141045516431,1.5350633182946491,6.607068908616578
1499254244078,45.562366,9.0454932,7.79763031006,7.395115490208221,1.6059219421936244,6.373063046593153
1499254244098,45.562366,9.0454932,7.79763031006,7.263385803167991,1.7087583155810804,6.559309333226293
1499254244117,45.562366,9.0454932,7.79763031006,7.277635990018296,1.7448193907332015,6.216125330733247
1499254244138,45.562366,9.0454932,7.79763031006,6.636867989100571,1.3085542792571017,5.9787876938565905
1499254244158,45.562366,9.0454932,7.79763031006,7.017445587973439,1.2314709413663674,6.3709572816469935
1499254244176,45.562366,9.0454932,7.79763031006,7.188870972147604,1.2936941735932774,6.519595398259985
1499254244196,45.562366,9.0454932,7.79763031006,7.6056480305787915,1.3535297909239117,6.918075436954936
1499254244215,45.562366,9.0454932,7.79763031006,7.055426021132625,1.5433555654788629,6.481297014486109
1499254244236,45.562366,9.0454932,7.79763031006,7.391369245075733,1.7221430166704097,6.40586088664271
1499254244259,45.562366,9.0454932,7.79763031006,7.005664054390656,1.3462502498698288,6.256329504750478
1499254244276,45.562366,9.0454932,7.79763031006,7.328039612243458,1.8737840076731853,6.333516230006344
1499254244295,45.562366,9.0454932,7.79763031006,7.67712886502266,1.6723924753088937,6.974613791758843
1499254244316,45.562366,9.0454932,7.79763031006,7.568684411310059,1.4899084729062873,6.764492729991194
1499254244337,45.562366,9.0454932,7.79763031006,7.391973808990309,1.5154735868953484,6.423275071013991
1499254244358,45.562366,9.0454932,7.79763031006,7.466945986250544,1.7814137359040165,6.362240622900584
1499254244379,45.562366,9.0454932,7.79763031006,6.874455720726948,1.8816828243555326,5.934620268235661
1499254244398,45.562366,9.0454932,7.79763031006,6.986783688907099,1.8328923093908664,6.064984015738807
1499254244417,45.562366,9.0454932,7.79763031006,7.220338342310942,1.6292087390967962,6.637387647149368
1499254244439,45.562366,9.0454932,7.79763031006,7.522188084951496,1.857049135372356,6.969423109862049
1499254244457,45.562366,9.0454932,7.79763031006,7.699781670413738,1.834886192839623,7.080086121460736
1499254244477,45.562366,9.0454932,7.79763031006,7.374167578529949,1.8410437837512426,6.573955546674618
1499254244499,45.562366,9.0454932,7.79763031006,6.912301614594636,2.0106768470245964,6.062095034843717
1499254244518,45.562366,9.0454932,7.79763031006,7.383006708849231,1.7635314376275861,6.616312004343029
1499254244538,45.562366,9.0454932,7.79763031006,7.251081433722246,1.5473045965280106,6.827404230575169
1499254244559,45.562366,9.0454932,7.79763031006,8.03304138128251,2.0424177262377556,6.258399197042125
1499254244579,45.562366,9.0454932,7.79763031006,7.795313480963855,2.247810824032319,6.165114897744131
1499254244587,45.562366,9.0454932,7.79763031006,7.795313480963855,2.247810824032319,6.165114897744131
1499254244607,45.562366,9.0454932,7.79763031006,7.121982735039062,2.2074500557390646,5.74893261021743
1499254244621,45.562366,9.0454932,7.79763031006,7.121982735039062,2.2074500557390646,5.74893261021743
1499254244638,45.562366,9.0454932,7.79763031006,6.798270607617049,1.6194823023657599,5.671252452817154
1499254244646,45.562366,9.0454932,7.79763031006,7.1333418421538655,1.621022066944392,6.115096992280273
1499254244654,45.562366,9.0454932,7.79763031006,7.886192337912766,1.9941308653122427,6.794046387605476
1499254244671,45.5624362,9.0453218,7.53796339035,1.7290208973540337*"",0.0022256609780346714*"",-0.10238057895062469*""
1499254244676,45.5624362,9.0453218,7.53796339035,7.7531279029172655,2.0173832667909677,7.365268123937854
1499254244697,45.5624362,9.0453218,7.53796339035,6.984734500801592,1.8180772078185328,5.866359342554505
1499254244714,45.5624362,9.0453218,7.53796339035,7.42701237030023,1.937561715174462,5.714611422574252
1499254244734,45.5624362,9.0453218,7.53796339035,6.852629074531276,1.6294795742331787,5.993157776439148
1499254244753,45.5624362,9.0453218,7.53796339035,7.516627625358327,1.7969642006985866,6.768973625601485
1499254244774,45.5624362,9.0453218,7.53796339035,8.020161006242688,1.8135702443670814,6.772539506421068
1499254244795,45.5624362,9.0453218,7.53796339035,7.524595964696833,1.8707028671937875,6.402366245728911
1499254244814,45.5624362,9.0453218,7.53796339035,7.247509199267683,2.068309115036147,6.053457650919893
1499254244834,45.5624362,9.0453218,7.53796339035,6.9990251478854955,1.9237499665277304,5.841071582002112
1499254244855,45.5624362,9.0453218,7.53796339035,6.809057094287696,1.8463533569960648,5.916804999468007
1499254244874,45.5624362,9.0453218,7.53796339035,6.8528357423413695,1.8264677777904437,5.919084182135628
1499254244894,45.5624362,9.0453218,7.53796339035,7.51962123194439,1.8013613430419964,6.468851090624093
1499254244915,45.5624362,9.0453218,7.53796339035,7.490889969015445,1.8621039160198425,6.324035365492403
1499254244934,45.5624362,9.0453218,7.53796339035,7.672811900061893,1.8224094073732195,6.659420351593445
1499254244955,45.5624362,9.0453218,7.53796339035,7.208772085290806,1.8814351850306024,6.085060955776462
1499254244975,45.5624362,9.0453218,7.53796339035,6.7987002684250255,1.6281011869481523,5.982705919829014
1499254244996,45.5624362,9.0453218,7.53796339035,7.39199602054228,1.6916860987180935,6.637948188788854
1499254245017,45.5624362,9.0453218,7.53796339035,7.825366109210218,1.859492160207146,7.354077844827695
1499254245035,45.5624362,9.0453218,7.53796339035,7.7434975767521586,2.0063625495045585,7.073770918215723
1499254245054,45.5624362,9.0453218,7.53796339035,7.394014787129109,2.2024916463551767,6.2271291535103135
1499254245074,45.5624362,9.0453218,7.53796339035,7.10361311120218,2.042564909674141,5.7157364166640265
1499254245095,45.5624362,9.0453218,7.53796339035,7.369730494638831,2.0650771653744115,6.188192815992576
1499254245114,45.5624362,9.0453218,7.53796339035,7.226331014543209,1.8088387470273175,6.204629012324196
1499254245136,45.5624362,9.0453218,7.53796339035,7.488548021234092,1.7710570046319374,6.305894233332818
1499254245159,45.5624362,9.0453218,7.53796339035,7.266935999390231,1.9241505649354962,6.109477568103232
1499254245177,45.5624362,9.0453218,7.53796339035,7.209656547766039,2.021023996103299,5.7405628026293485
1499254245196,45.5624362,9.0453218,7.53796339035,7.141162166417131,1.9793298042063991,6.383573876616702
1499254245216,45.5624362,9.0453218,7.53796339035,7.268034695241145,1.8663044996701241,6.384013767516848
1499254245238,45.5624362,9.0453218,7.53796339035,7.458492703996667,1.599548654375137,6.683225042215484
1499254245257,45.5624362,9.0453218,7.53796339035,7.540605936903258,1.7374137303286847,6.704929261495685
1499254245276,45.5624362,9.0453218,7.53796339035,7.945871085213483,1.856445961417193,6.781652071378519
1499254245296,45.5624362,9.0453218,7.53796339035,7.32780959231589,1.7541294784352361,6.034714618072731
1499254245316,45.5624362,9.0453218,7.53796339035,6.823830705885456,1.9272940108050958,5.314501433348276
1499254245337,45.5624362,9.0453218,7.53796339035,8.33783805119568,1.8271260260190945,7.156743234880354
1499254245358,45.5624362,9.0453218,7.53796339035,7.428645731528584,1.4222261522863624,6.432550470470105
1499254245378,45.5624362,9.0453218,7.53796339035,7.72435938588759,1.6830082058598133,7.152775400352769
1499254245398,45.5624362,9.0453218,7.53796339035,6.99601943737523,2.0763746465794193,5.6416200957899
1499254245419,45.5624362,9.0453218,7.53796339035,7.106516237381461,1.909151225932097,6.1243368825586835
1499254245438,45.5624362,9.0453218,7.53796339035,7.264879051844757,1.654121351832619,6.291029241693043
1499254245458,45.5624362,9.0453218,7.53796339035,7.411226153223241,1.7682021457174861,6.9643738165184015
1499254245475,45.5624362,9.0453218,7.53796339035,8.057134812669291,1.7505214515849539,7.442360069729149
1499254245499,45.5624362,9.0453218,7.53796339035,7.485785305283127,1.9676627992886409,6.263509876661618
1499254245518,45.5624362,9.0453218,7.53796339035,6.989767724426092,2.006780079236606,5.8385383892836975
1499254245538,45.5624362,9.0453218,7.53796339035,6.8833416603360345,1.7604418383104878,6.035286689980816
1499254245557,45.5624362,9.0453218,7.53796339035,6.782478270904196,1.6797581349768442,5.990491878790198
1499254245577,45.5624362,9.0453218,7.53796339035,7.5447224308114205,1.8009843833872345,6.729055473490399
1499254245599,45.5624362,9.0453218,7.53796339035,7.5447224308114205,1.8009843833872345,6.729055473490399
1499254245619,45.5624362,9.0453218,7.53796339035,7.512172239278298,2.112803388744009,6.3030528535575066
1499254245634,45.5624362,9.0453218,7.53796339035,7.512172239278298,2.112803388744009,6.3030528535575066
1499254245648,45.5624362,9.0453218,7.53796339035,7.094503150299435,1.910671820525001,5.839641466990029
1499254245653,45.5624362,9.0453218,7.53796339035,7.073527760222493,1.836760076439071,5.974892069185421
1499254245675,45.5624362,9.0453218,7.53796339035,7.798814325101026,1.6525011816141928,6.714082297173228
1499254245679,45.5624863,9.0452521,7.52162694931,1.7290208973540337*"",0.0022256609780346714*"",-0.10238057895062469*""
1499254245696,45.5624863,9.0452521,7.52162694931,7.736518202285401,2.0160013825914325,6.687172462790924
1499254245714,45.5624863,9.0452521,7.52162694931,7.43580054720351,2.0073816004738445,6.308868302162284
1499254245734,45.5624863,9.0452521,7.52162694931,7.162637579202997,1.9282919046823523,5.646040210854545
1499254245755,45.5624863,9.0452521,7.52162694931,6.494767689201178,1.8360866536487437,5.8237367044678106
1499254245774,45.5624863,9.0452521,7.52162694931,7.435006619049477,1.8260458017357966,6.2447415406438065
1499254245794,45.5624863,9.0452521,7.52162694931,7.119550888438361,1.5962448436745076,6.442903310729227
1499254245815,45.5624863,9.0452521,7.52162694931,7.257761096761748,1.7778118683969568,6.091657195128217
1499254245834,45.5624863,9.0452521,7.52162694931,7.665791111086839,1.6588829515001018,6.37360710533697
1499254245856,45.5624863,9.0452521,7.52162694931,7.139346365428991,1.9150142660962879,6.351514229816226
1499254245877,45.5624863,9.0452521,7.52162694931,7.367247284756048,1.7185387558861887,6.875359094361578
1499254245897,45.5624863,9.0452521,7.52162694931,7.780781541392527,1.6385053401186922,6.888635105591022
1499254245916,45.5624863,9.0452521,7.52162694931,7.487267304659392,1.9843446245730454,6.499366926450811
1499254245936,45.5624863,9.0452521,7.52162694931,7.278952705308372,1.9414570011501366,6.324487225483572
1499254245958,45.5624863,9.0452521,7.52162694931,7.068456652648099,1.770472343243972,5.957969525283932
1499254245978,45.5624863,9.0452521,7.52162694931,7.000964770919822,2.0690752484027923,6.017294001754511
1499254245998,45.5624863,9.0452521,7.52162694931,7.390996529226479,1.841322257463224,6.752942103663636
1499254246018,45.5624863,9.0452521,7.52162694931,7.7390328895795335,2.079766892453715,6.988271571976263
1499254246037,45.5624863,9.0452521,7.52162694931,7.428253251900766,1.9311554570823788,6.729299500182398
1499254246059,45.5624863,9.0452521,7.52162694931,7.304424768235569,2.0458691515852543,6.382763065695165
1499254246077,45.5624863,9.0452521,7.52162694931,7.350608359025594,1.768290771800117,6.420053436512546
1499254246098,45.5624863,9.0452521,7.52162694931,7.549755102867316,1.4025336569078513,6.431225610805923
1499254246118,45.5624863,9.0452521,7.52162694931,7.370453695076289,1.6323953864833314,6.2962290897519875
1499254246139,45.5624863,9.0452521,7.52162694931,7.756987134941436,1.8076025182921147,6.525539190749162
1499254246157,45.5624863,9.0452521,7.52162694931,7.169543803234595,1.692364653261819,6.084936579988862
1499254246176,45.5624863,9.0452521,7.52162694931,6.868515091838871,1.4491135138683813,5.48580108006017
1499254246196,45.5624863,9.0452521,7.52162694931,6.9796024986977905,1.6008343337870432,6.1374379304882645
1499254246216,45.5624863,9.0452521,7.52162694931,7.963965892891476,1.7561234011186115,7.3656831399078
1499254246239,45.5624863,9.0452521,7.52162694931,7.040234148155461,1.8461858731318235,5.880536805341198
1499254246258,45.5624863,9.0452521,7.52162694931,7.400317216772876,2.1119996520302133,5.992512504829311
1499254246276,45.5624863,9.0452521,7.52162694931,6.577513591268769,1.6011277459714892,5.34523029762171
1499254246296,45.5624863,9.0452521,7.52162694931,7.538859017303508,1.577569441477717,6.590097780664822
1499254246316,45.5624863,9.0452521,7.52162694931,7.886768020329317,1.8766101161054733,7.3507680956095385
1499254246337,45.5624863,9.0452521,7.52162694931,7.456284847632032,1.7559297383537715,6.053016603146082
1499254246359,45.5624863,9.0452521,7.52162694931,7.030138635110124,1.961429948934346,5.806093732782392
1499254246377,45.5624863,9.0452521,7.52162694931,7.1728572013687035,2.158043791530134,6.045781863092056
1499254246397,45.5624863,9.0452521,7.52162694931,7.144353631120753,1.6097441829995933,6.546371292448889
1499254246420,45.5624863,9.0452521,7.52162694931,7.931588516879799,1.5675267437330795,7.3877318536533805
1499254246434,45.5624863,9.0452521,7.52162694931,7.9066284868765635,1.6206306715569443,6.639959456164199
1499254246455,45.5624863,9.0452521,7.52162694931,7.406403306165396,1.7912326624413915,5.866161718483622
1499254246476,45.5624863,9.0452521,7.52162694931,7.017273943894611,1.8606756730528304,5.820494601826909
1499254246499,45.5624863,9.0452521,7.52162694931,8.017915103743691,1.4195221913613008,7.088514294182055
1499254246517,45.5624863,9.0452521,7.52162694931,7.859264410766543,1.7217027498469117,6.473669673854182
1499254246538,45.5624863,9.0452521,7.52162694931,7.156041745575015,1.828545674971886,5.883262187585995
1499254246558,45.5624863,9.0452521,7.52162694931,7.381110373189391,1.5324434805815226,6.485727676692362
1499254246578,45.5624863,9.0452521,7.52162694931,7.408594270033833,2.2293698167238816,5.947764567508529
1499254246590,45.5624863,9.0452521,7.52162694931,7.408594270033833,2.2293698167238816,5.947764567508529
1499254246610,45.5624863,9.0452521,7.52162694931,6.8032645473923825,1.3666786907769768,5.925485494445217
1499254246624,45.5624863,9.0452521,7.52162694931,6.8032645473923825,1.3666786907769768,5.925485494445217
1499254246639,45.5624863,9.0452521,7.52162694931,7.799229475541214,1.329223036525641,7.111610901574714
1499254246646,45.5624863,9.0452521,7.52162694931,7.673071133642241,1.8475588137978074,6.921584105035015
1499254246655,45.5624863,9.0452521,7.52162694931,6.9698614358411595,1.7509408782178122,6.15158667997551
1499254246675,45.5624863,9.0452521,7.52162694931,6.505812031517496,1.595081065516088,5.420380808199933
1499254246695,45.5624863,9.0452521,7.52162694931,6.958549789105409,1.8289175546455654,6.114250242832296
1499254246714,45.5624863,9.0452521,7.52162694931,8.021106592694347,1.8230437889450282,7.349958109798726
1499254246734,45.5624863,9.0452521,7.52162694931,7.441686765113942,2.1198032548490473,6.141782199264744
1499254246754,45.5624863,9.0452521,7.52162694931,6.538760934331966,2.012841484522865,5.55327891812291
1499254246775,45.5624863,9.0452521,7.52162694931,7.226127978608526,1.54829001340691,6.218920719479192
1499254246794,45.5624863,9.0452521,7.52162694931,7.693842345085835,1.5237083303802574,6.540388625683909
1499254246815,45.5624863,9.0452521,7.52162694931,8.112869975913187,1.6087148024033024,7.059267763733375
1499254246836,45.5624863,9.0452521,7.52162694931,7.617645643747217,1.6993520833610152,6.426654156224776
1499254246856,45.5624863,9.0452521,7.52162694931,7.097791825488624,1.9045457942895245,5.474118636797076
1499254246876,45.5624863,9.0452521,7.52162694931,6.881249603687184,1.6360097792609314,5.740006931940636
1499254246897,45.5624863,9.0452521,7.52162694931,7.071213214003389,1.5308433451092234,6.385171625116496
1499254246917,45.5624863,9.0452521,7.52162694931,7.822614136247345,1.7134078628899512,6.895177939617532
1499254246936,45.5624863,9.0452521,7.52162694931,7.859475591294459,2.126514497056255,6.509417580845987
1499254246958,45.5624863,9.0452521,7.52162694931,6.697526036259651,1.5397846455105815,5.955878862716971
1499254246975,45.5624863,9.0452521,7.52162694931,7.448112295372836,1.8578140366690956,6.84093336969483
1499254246996,45.5624863,9.0452521,7.52162694931,7.647075487174579,1.9908296727239492,7.14047565322597
1499254247017,45.5624863,9.0452521,7.52162694931,7.5776611338524855,1.9214714468132108,6.71501027280317
1499254247037,45.5624863,9.0452521,7.52162694931,7.199888588326527,1.8240949134685849,5.629777902980031
1499254247057,45.5624863,9.0452521,7.52162694931,6.727079071357911,1.711795943357652,5.663615185101862
1499254247077,45.5624863,9.0452521,7.52162694931,7.456863463048101,1.5432296610488736,6.36217436767772
1499254247096,45.5624863,9.0452521,7.52162694931,7.728273157115845,1.7691414581466978,6.472413035367972
1499254247117,45.5624863,9.0452521,7.52162694931,8.0199438591209,1.8240872134047095,7.2368061048659555
1499254247137,45.5624863,9.0452521,7.52162694931,6.959378983482205,1.973579230760083,5.991080499485879
1499254247156,45.5624863,9.0452521,7.52162694931,7.257641233211523,2.0852102218738677,6.131398070571386
1499254247176,45.5624863,9.0452521,7.52162694931,6.517910555316826,1.5171894903809733,5.52946919454583
1499254247196,45.5624863,9.0452521,7.52162694931,8.330420631791108,1.7693256082450903,7.006840579282974
1499254247217,45.5624863,9.0452521,7.52162694931,7.444036547300747,1.5820056768749347,6.111316804351654
1499254247236,45.5624863,9.0452521,7.52162694931,7.070300506878248,1.8078876226119491,6.223776277177755
1499254247256,45.5624863,9.0452521,7.52162694931,6.744702143491226,1.7804308284874177,6.103031874338809
1499254247276,45.5624863,9.0452521,7.52162694931,7.375475261714513,1.6748442774564984,6.7561259564306955
1499254247296,45.5624863,9.0452521,7.52162694931,7.649690018423059,1.3375776207126733,6.562404132677946
1499254247316,45.5624863,9.0452521,7.52162694931,7.921228991781341,1.7561414852523534,6.819329396221662
1499254247336,45.5624863,9.0452521,7.52162694931,7.268265433170761,1.9152989348704794,5.8043369887018414
1499254247357,45.5624863,9.0452521,7.52162694931,6.275529788565058,1.5747728882175613,5.2608541181726345
1499254247377,45.5624863,9.0452521,7.52162694931,7.693820538248885,1.4931334813459243,6.948599391379629
1499254247397,45.5624863,9.0452521,7.52162694931,7.708086811595885,2.0278955204420304,6.733446367930258
1499254247416,45.5624863,9.0452521,7.52162694931,6.519893991660831,1.605303071093375,5.073794046108594
1499254247437,45.5624863,9.0452521,7.52162694931,6.979749191559524,1.419843932257943,5.598118520912717
1499254247456,45.5624863,9.0452521,7.52162694931,7.398441452606118,1.568192800827104,6.405026988003163
1499254247476,45.5624863,9.0452521,7.52162694931,8.004907191562275,1.7425286942495328,7.203254409269513
1499254247498,45.5624863,9.0452521,7.52162694931,7.9565064440861155,2.1146378292373207,6.9902599573037865
1499254247516,45.5624863,9.0452521,7.52162694931,6.829219408259016,2.2278778251729614,5.610814685633234
1499254247537,45.5624863,9.0452521,7.52162694931,6.60899269504633,1.2516476505444292,5.600326058381
1499254247557,45.5624863,9.0452521,7.52162694931,7.74268942176362,1.2829421090224922,6.810543413694825
1499254247581,45.5624863,9.0452521,7.52162694931,8.128534219022391,1.7801934829964354,7.117071895128885
1499254247601,45.5624863,9.0452521,7.52162694931,7.781096490526416,1.8465641161025654,6.99202109517452
1499254247608,45.5624863,9.0452521,7.52162694931,7.781096490526416,1.8465641161025654,6.99202109517452
1499254247628,45.5624863,9.0452521,7.52162694931,6.928789039351878,1.9828070481172486,6.000851441348383
1499254247638,45.5624863,9.0452521,7.52162694931,6.928789039351878,1.9828070481172486,6.000851441348383
1499254247651,45.5624863,9.0452521,7.52162694931,7.401548645755225,1.831514551615315,6.6853913676494585
1499254247656,45.5624863,9.0452521,7.52162694931,7.892591388823473,1.7526462030414383,7.130716435846351
